CustomerKey,CustomerCode,FirstName,LastName,FullName,Gender,BirthDate,JoinDate,CustomerSegment,GeographyKey,EmailHighCardinality,IsNewsletterSubscriber
668,C000668,Lucia,Klein,Lucia Klein,Unknown,1977-01-27,2024-03-05,Small Business,20,lucia.klein.668@example.com,False
669,C000669,Emma,Klein,Emma Klein,Unknown,1989-10-26,2022-09-30,Consumer,29,emma.klein.669@example.com,False
670,C000670,Emma,Klein,Emma Klein,M,1974-02-02,2022-05-16,Corporate,26,emma.klein.670@example.com,False
671,C000671,Julia,Novak,Julia Novak,M,1973-04-03,2023-08-31,Consumer,9,julia.novak.671@example.com,False
672,C000672,Anna,Kowalski,Anna Kowalski,Unknown,1989-10-09,2023-01-11,Consumer,11,anna.kowalski.672@example.com,False
673,C000673,Hugo,Rossi,Hugo Rossi,Unknown,1995-09-12,2021-12-03,Small Business,4,hugo.rossi.673@example.com,False
674,C000674,Kasia,Garcia,Kasia Garcia,Unknown,1970-12-19,2023-05-29,Consumer,1,kasia.garcia.674@example.com,True
675,C000675,Eva,Novak,Eva Novak,Unknown,2002-04-04,2023-12-24,Consumer,9,eva.novak.675@example.com,False
676,C000676,Piotr,Smith,Piotr Smith,F,2000-07-27,2021-04-22,Consumer,30,piotr.smith.676@example.com,False
677,C000677,Emma,Jansen,Emma Jansen,Unknown,1959-06-22,2022-10-14,Corporate,31,emma.jansen.677@example.com,False
678,C000678,Lena,Jansen,Lena Jansen,Unknown,1995-07-15,2022-10-25,VIP,17,lena.jansen.678@example.com,False
679,C000679,Julia,Smith,Julia Smith,Unknown,1986-12-15,2024-07-08,Consumer,10,julia.smith.679@example.com,True
680,C000680,Jan,Martin,Jan Martin,F,1965-09-12,2023-12-17,Consumer,31,jan.martin.680@example.com,False
681,C000681,Julia,Smith,Julia Smith,M,1962-06-10,2022-08-27,Consumer,3,julia.smith.681@example.com,False
682,C000682,Lena,Dubois,Lena Dubois,Unknown,1958-05-10,2022-06-04,Consumer,10,lena.dubois.682@example.com,True
683,C000683,Marta,Lewandowski,Marta Lewandowski,Unknown,1957-07-16,2022-02-18,Consumer,23,marta.lewandowski.683@example.com,True
684,C000684,Marek,Lewandowski,Marek Lewandowski,Unknown,2001-10-05,2020-08-22,Corporate,25,marek.lewandowski.684@example.com,False
685,C000685,Sofia,Lewandowski,Sofia Lewandowski,M,2001-06-03,2022-01-20,Consumer,29,sofia.lewandowski.685@example.com,True
686,C000686,Jan,Brown,Jan Brown,F,1983-12-09,2020-09-08,Corporate,35,jan.brown.686@example.com,False
687,C000687,Adam,Brown,Adam Brown,Unknown,1962-11-18,2022-11-04,Consumer,20,adam.brown.687@example.com,False
688,C000688,Emma,Wojcik,Emma Wojcik,F,1985-09-01,2024-08-24,VIP,34,emma.wojcik.688@example.com,True
689,C000689,Noah,Lewandowski,Noah Lewandowski,Unknown,2000-10-15,2024-10-03,Consumer,14,noah.lewandowski.689@example.com,False
690,C000690,Anna,Garcia,Anna Garcia,M,1982-03-14,2024-11-23,Consumer,32,anna.garcia.690@example.com,True
691,C000691,Adam,Smith,Adam Smith,F,1973-03-06,2021-10-15,Consumer,7,adam.smith.691@example.com,True
692,C000692,Jan,Nilsson,Jan Nilsson,M,1975-03-01,2020-04-30,Consumer,11,jan.nilsson.692@example.com,True
693,C000693,Lucia,Rossi,Lucia Rossi,Unknown,1979-02-02,2022-10-11,Corporate,27,lucia.rossi.693@example.com,False
694,C000694,Eva,Nowak,Eva Nowak,M,1972-01-11,2023-10-20,Consumer,33,eva.nowak.694@example.com,True
695,C000695,Anna,Rossi,Anna Rossi,Unknown,1990-10-22,2023-02-06,Corporate,15,anna.rossi.695@example.com,True
696,C000696,Kasia,Nowak,Kasia Nowak,M,1995-09-07,2020-08-09,Consumer,27,kasia.nowak.696@example.com,True
697,C000697,Adam,Dubois,Adam Dubois,Unknown,1990-08-02,2024-08-08,Consumer,16,adam.dubois.697@example.com,False
698,C000698,Jan,Klein,Jan Klein,M,1985-05-20,2023-06-07,Small Business,1,jan.klein.698@example.com,True
699,C000699,Marco,Kowalski,Marco Kowalski,M,1965-12-18,2020-10-25,Consumer,33,marco.kowalski.699@example.com,False
700,C000700,Adam,Rossi,Adam Rossi,Unknown,1982-04-20,2022-05-16,Small Business,9,adam.rossi.700@example.com,False
701,C000701,Ola,Muller,Ola Muller,Unknown,1997-06-11,2023-12-28,Consumer,29,ola.muller.701@example.com,False
702,C000702,Anna,Nilsson,Anna Nilsson,M,1985-01-01,2021-02-02,Corporate,9,anna.nilsson.702@example.com,False
703,C000703,Eva,Novak,Eva Novak,F,1960-11-21,2024-10-21,Small Business,32,eva.novak.703@example.com,False
704,C000704,Piotr,Garcia,Piotr Garcia,Unknown,1979-10-12,2021-11-28,VIP,29,piotr.garcia.704@example.com,True
705,C000705,Emma,Jansen,Emma Jansen,Unknown,1955-04-24,2023-07-10,Small Business,24,emma.jansen.705@example.com,True
706,C000706,Filip,Brown,Filip Brown,M,1974-12-08,2024-02-12,Consumer,6,filip.brown.706@example.com,False
707,C000707,Anna,Muller,Anna Muller,Unknown,1995-07-04,2021-02-13,Consumer,14,anna.muller.707@example.com,True
708,C000708,Lena,Brown,Lena Brown,Unknown,1998-10-19,2021-11-16,Consumer,13,lena.brown.708@example.com,True
709,C000709,Lena,Lewandowski,Lena Lewandowski,F,1969-09-24,2021-05-06,Small Business,17,lena.lewandowski.709@example.com,True
710,C000710,Filip,Rossi,Filip Rossi,Unknown,1998-09-15,2024-05-22,Corporate,35,filip.rossi.710@example.com,False
711,C000711,Tomas,Lewandowski,Tomas Lewandowski,M,1981-05-04,2023-01-01,Consumer,21,tomas.lewandowski.711@example.com,False
712,C000712,Noah,Kowalski,Noah Kowalski,F,1972-07-18,2022-07-08,Consumer,3,noah.kowalski.712@example.com,True
713,C000713,Noah,Martin,Noah Martin,M,1982-02-08,2022-05-16,Consumer,2,noah.martin.713@example.com,False
714,C000714,Anna,Jansen,Anna Jansen,M,1982-01-19,2021-08-22,Consumer,7,anna.jansen.714@example.com,False
715,C000715,Jan,Lewandowski,Jan Lewandowski,Unknown,1976-09-26,2021-09-30,Corporate,22,jan.lewandowski.715@example.com,False
716,C000716,Lena,Nowak,Lena Nowak,Unknown,1960-01-02,2022-09-13,Consumer,29,lena.nowak.716@example.com,True
717,C000717,Jan,Rossi,Jan Rossi,Unknown,1994-11-14,2022-05-22,Consumer,29,jan.rossi.717@example.com,True
718,C000718,Eva,Nowak,Eva Nowak,M,1994-07-08,2019-08-21,Consumer,25,eva.nowak.718@example.com,False
719,C000719,Lucia,Brown,Lucia Brown,Unknown,1998-01-15,2022-05-24,Consumer,7,lucia.brown.719@example.com,True
720,C000720,Lena,Wojcik,Lena Wojcik,M,1967-10-05,2023-01-26,Consumer,5,lena.wojcik.720@example.com,False
721,C000721,Lukas,Muller,Lukas Muller,Unknown,1963-01-02,2023-05-24,Consumer,29,lukas.muller.721@example.com,False
722,C000722,Marco,Nilsson,Marco Nilsson,Unknown,1989-03-05,2022-06-02,Consumer,23,marco.nilsson.722@example.com,True
723,C000723,Julia,Nilsson,Julia Nilsson,Unknown,1997-11-05,2023-03-05,Small Business,1,julia.nilsson.723@example.com,False
724,C000724,Tomas,Garcia,Tomas Garcia,M,1967-04-21,2021-10-27,Consumer,4,tomas.garcia.724@example.com,False
725,C000725,Filip,Martin,Filip Martin,M,1976-10-19,2022-09-28,Consumer,30,filip.martin.725@example.com,True
726,C000726,Marek,Muller,Marek Muller,M,1955-11-08,2021-05-08,Corporate,3,marek.muller.726@example.com,True
727,C000727,Eva,Muller,Eva Muller,F,1980-03-27,2024-01-08,Consumer,22,eva.muller.727@example.com,True
728,C000728,Sofia,Rossi,Sofia Rossi,F,1983-04-21,2022-05-19,VIP,8,sofia.rossi.728@example.com,True
729,C000729,Lukas,Muller,Lukas Muller,F,1971-12-06,2024-02-28,Consumer,19,lukas.muller.729@example.com,True
730,C000730,Piotr,Kowalski,Piotr Kowalski,M,1998-03-13,2020-10-15,Small Business,17,piotr.kowalski.730@example.com,True
731,C000731,Hugo,Wojcik,Hugo Wojcik,Unknown,1978-11-06,2022-12-16,Consumer,16,hugo.wojcik.731@example.com,True
732,C000732,Emma,Muller,Emma Muller,Unknown,1989-07-23,2022-09-26,Consumer,9,emma.muller.732@example.com,False
733,C000733,Filip,Nilsson,Filip Nilsson,M,1967-09-10,2020-08-15,Consumer,3,filip.nilsson.733@example.com,False
734,C000734,Sofia,Lewandowski,Sofia Lewandowski,M,1987-10-16,2021-11-14,Small Business,18,sofia.lewandowski.734@example.com,False
735,C000735,Julia,Dubois,Julia Dubois,M,2003-11-25,2022-09-03,Consumer,11,julia.dubois.735@example.com,True
736,C000736,Julia,Martin,Julia Martin,Unknown,1985-12-16,2022-03-06,Consumer,24,julia.martin.736@example.com,False
737,C000737,Emma,Muller,Emma Muller,F,1967-08-28,2023-07-25,Consumer,3,emma.muller.737@example.com,False
738,C000738,Hugo,Rossi,Hugo Rossi,M,1990-02-05,2020-05-14,Consumer,11,hugo.rossi.738@example.com,True
739,C000739,Kasia,Novak,Kasia Novak,M,1994-06-14,2023-05-12,Consumer,3,kasia.novak.739@example.com,False
740,C000740,Ola,Dubois,Ola Dubois,Unknown,1956-03-15,2022-11-01,Consumer,21,ola.dubois.740@example.com,False
741,C000741,Julia,Novak,Julia Novak,F,1989-11-03,2021-05-08,Consumer,19,julia.novak.741@example.com,True
742,C000742,Adam,Muller,Adam Muller,M,1976-04-22,2022-06-25,Corporate,3,adam.muller.742@example.com,False
743,C000743,Emma,Martin,Emma Martin,M,1993-03-28,2022-12-09,Consumer,18,emma.martin.743@example.com,True
744,C000744,Eva,Dubois,Eva Dubois,F,1992-11-01,2023-07-21,Small Business,23,eva.dubois.744@example.com,True
745,C000745,Marek,Muller,Marek Muller,Unknown,1988-10-26,2023-01-30,Small Business,14,marek.muller.745@example.com,True
746,C000746,Lucia,Lewandowski,Lucia Lewandowski,F,1967-07-25,2022-05-22,Consumer,6,lucia.lewandowski.746@example.com,False
747,C000747,Hugo,Smith,Hugo Smith,M,1991-03-10,2019-12-27,Small Business,2,hugo.smith.747@example.com,False
748,C000748,Noah,Dubois,Noah Dubois,M,1982-11-25,2023-11-20,Consumer,22,noah.dubois.748@example.com,True
749,C000749,Sofia,Smith,Sofia Smith,M,1976-10-21,2022-12-24,VIP,3,sofia.smith.749@example.com,True
750,C000750,Marta,Novak,Marta Novak,Unknown,1979-04-16,2023-07-17,VIP,26,marta.novak.750@example.com,False
751,C000751,Marta,Smith,Marta Smith,Unknown,1961-11-18,2021-09-07,Corporate,20,marta.smith.751@example.com,True
752,C000752,Marta,Klein,Marta Klein,Unknown,1979-05-07,2022-12-25,Consumer,13,marta.klein.752@example.com,False
753,C000753,Julia,Kowalski,Julia Kowalski,F,1965-06-28,2023-01-16,VIP,24,julia.kowalski.753@example.com,True
754,C000754,Marek,Martin,Marek Martin,F,1959-07-28,2022-02-25,Consumer,27,marek.martin.754@example.com,False
755,C000755,Lukas,Nilsson,Lukas Nilsson,Unknown,1991-05-19,2024-04-02,Corporate,31,lukas.nilsson.755@example.com,True
756,C000756,Sofia,Jansen,Sofia Jansen,Unknown,1959-07-20,2021-02-14,Consumer,1,sofia.jansen.756@example.com,False
757,C000757,Kasia,Jansen,Kasia Jansen,Unknown,1991-01-24,2023-05-12,Small Business,32,kasia.jansen.757@example.com,False
758,C000758,Eva,Nilsson,Eva Nilsson,M,1966-07-08,2023-12-03,Consumer,20,eva.nilsson.758@example.com,False
759,C000759,Eva,Martin,Eva Martin,Unknown,1957-04-28,2023-02-04,Consumer,7,eva.martin.759@example.com,False
760,C000760,Emma,Klein,Emma Klein,M,1986-07-25,2021-02-17,Consumer,5,emma.klein.760@example.com,True
761,C000761,Tomas,Jansen,Tomas Jansen,M,1965-05-07,2020-10-31,Consumer,21,tomas.jansen.761@example.com,False
762,C000762,Eva,Garcia,Eva Garcia,F,2002-07-28,2023-09-06,Consumer,30,eva.garcia.762@example.com,True
763,C000763,Lucia,Brown,Lucia Brown,F,2002-08-16,2021-02-02,Consumer,9,lucia.brown.763@example.com,True
764,C000764,Sofia,Jansen,Sofia Jansen,Unknown,1972-03-06,2019-10-02,Consumer,29,sofia.jansen.764@example.com,True
765,C000765,Eva,Smith,Eva Smith,F,1959-11-25,2023-07-03,Consumer,35,eva.smith.765@example.com,True
766,C000766,Adam,Muller,Adam Muller,Unknown,1983-12-02,2022-08-03,Corporate,3,adam.muller.766@example.com,False
767,C000767,Eva,Martin,Eva Martin,F,1974-08-02,2020-05-08,Small Business,7,eva.martin.767@example.com,False
768,C000768,Hugo,Klein,Hugo Klein,F,1970-04-03,2024-04-27,VIP,16,hugo.klein.768@example.com,True
769,C000769,Marta,Muller,Marta Muller,F,1961-11-06,2020-11-28,Consumer,13,marta.muller.769@example.com,True
770,C000770,Lucia,Novak,Lucia Novak,M,1995-04-20,2024-06-16,Small Business,21,lucia.novak.770@example.com,True
771,C000771,Piotr,Garcia,Piotr Garcia,F,1975-03-01,2022-08-25,Consumer,14,piotr.garcia.771@example.com,False
772,C000772,Ola,Brown,Ola Brown,M,1994-06-02,2023-01-15,Consumer,5,ola.brown.772@example.com,False
773,C000773,Adam,Wojcik,Adam Wojcik,Unknown,1991-03-09,2023-07-22,Corporate,7,adam.wojcik.773@example.com,False
774,C000774,Lucia,Smith,Lucia Smith,F,1995-12-11,2022-04-27,Consumer,9,lucia.smith.774@example.com,False
775,C000775,Eva,Novak,Eva Novak,F,1995-12-08,2020-08-31,Consumer,29,eva.novak.775@example.com,False
776,C000776,Marco,Muller,Marco Muller,F,2002-07-25,2021-10-06,Consumer,8,marco.muller.776@example.com,False
777,C000777,Sofia,Dubois,Sofia Dubois,Unknown,1968-11-02,2023-10-28,Small Business,13,sofia.dubois.777@example.com,True
778,C000778,Jan,Novak,Jan Novak,F,1981-11-27,2021-04-29,Small Business,21,jan.novak.778@example.com,True
779,C000779,Emma,Novak,Emma Novak,Unknown,1958-11-08,2021-01-01,Small Business,16,emma.novak.779@example.com,False
780,C000780,Kasia,Brown,Kasia Brown,F,1955-02-28,2021-01-06,Consumer,12,kasia.brown.780@example.com,False
781,C000781,Sofia,Nowak,Sofia Nowak,F,1966-10-18,2020-10-25,Consumer,14,sofia.nowak.781@example.com,False
782,C000782,Marco,Smith,Marco Smith,Unknown,2001-04-08,2021-10-20,Consumer,30,marco.smith.782@example.com,True
783,C000783,Emma,Rossi,Emma Rossi,F,1985-02-12,2023-01-02,Consumer,29,emma.rossi.783@example.com,False
784,C000784,Sofia,Lewandowski,Sofia Lewandowski,F,1985-01-25,2023-05-01,Corporate,28,sofia.lewandowski.784@example.com,False
785,C000785,Sofia,Novak,Sofia Novak,M,2001-03-09,2023-07-15,Consumer,35,sofia.novak.785@example.com,True
786,C000786,Marta,Garcia,Marta Garcia,F,1963-12-16,2022-04-27,Consumer,31,marta.garcia.786@example.com,False
787,C000787,Marek,Dubois,Marek Dubois,M,1981-07-24,2023-02-09,Consumer,24,marek.dubois.787@example.com,False
788,C000788,Tomas,Klein,Tomas Klein,F,1957-02-13,2021-04-29,Corporate,5,tomas.klein.788@example.com,False
789,C000789,Julia,Martin,Julia Martin,Unknown,1986-11-23,2021-04-17,Consumer,23,julia.martin.789@example.com,False
790,C000790,Noah,Jansen,Noah Jansen,Unknown,1957-06-21,2020-03-06,Corporate,16,noah.jansen.790@example.com,True
791,C000791,Sofia,Rossi,Sofia Rossi,F,1970-10-19,2021-01-18,Consumer,30,sofia.rossi.791@example.com,True
792,C000792,Eva,Martin,Eva Martin,F,1992-02-17,2023-11-05,Small Business,25,eva.martin.792@example.com,True
793,C000793,Julia,Novak,Julia Novak,Unknown,1997-07-19,2023-06-12,Small Business,20,julia.novak.793@example.com,True
794,C000794,Sofia,Rossi,Sofia Rossi,F,2002-04-24,2022-08-12,VIP,23,sofia.rossi.794@example.com,False
795,C000795,Piotr,Nowak,Piotr Nowak,Unknown,2004-12-14,2022-11-13,Consumer,1,piotr.nowak.795@example.com,False
796,C000796,Hugo,Smith,Hugo Smith,Unknown,2000-03-07,2021-08-28,Small Business,12,hugo.smith.796@example.com,False
797,C000797,Lukas,Muller,Lukas Muller,M,1958-12-06,2020-10-22,VIP,14,lukas.muller.797@example.com,False
798,C000798,Filip,Nowak,Filip Nowak,M,1995-03-03,2021-08-29,Consumer,29,filip.nowak.798@example.com,True
799,C000799,Lena,Muller,Lena Muller,F,1985-08-22,2020-06-08,Consumer,2,lena.muller.799@example.com,False
800,C000800,Lena,Wojcik,Lena Wojcik,M,1957-02-07,2020-07-30,Corporate,1,lena.wojcik.800@example.com,False
801,C000801,Marek,Jansen,Marek Jansen,M,2003-06-20,2022-09-08,Corporate,18,marek.jansen.801@example.com,True
802,C000802,Noah,Garcia,Noah Garcia,M,1997-07-13,2020-08-11,Small Business,21,noah.garcia.802@example.com,False
803,C000803,Kasia,Lewandowski,Kasia Lewandowski,F,1999-07-24,2020-06-09,Corporate,1,kasia.lewandowski.803@example.com,False
804,C000804,Noah,Garcia,Noah Garcia,Unknown,1983-10-22,2022-10-27,Consumer,18,noah.garcia.804@example.com,True
805,C000805,Anna,Brown,Anna Brown,Unknown,1978-01-26,2021-10-06,Consumer,21,anna.brown.805@example.com,False
806,C000806,Filip,Wojcik,Filip Wojcik,Unknown,1960-06-14,2021-03-25,Consumer,26,filip.wojcik.806@example.com,False
807,C000807,Julia,Klein,Julia Klein,M,1991-12-17,2022-08-18,Small Business,10,julia.klein.807@example.com,True
808,C000808,Lukas,Klein,Lukas Klein,F,1983-02-16,2023-03-06,Consumer,30,lukas.klein.808@example.com,True
809,C000809,Piotr,Dubois,Piotr Dubois,M,2000-01-06,2023-03-28,Consumer,6,piotr.dubois.809@example.com,True
810,C000810,Piotr,Brown,Piotr Brown,F,1963-09-21,2022-09-23,Small Business,31,piotr.brown.810@example.com,True
811,C000811,Lena,Wojcik,Lena Wojcik,Unknown,1993-02-21,2023-02-26,Corporate,15,lena.wojcik.811@example.com,False
812,C000812,Noah,Muller,Noah Muller,F,1971-02-10,2022-05-20,Consumer,28,noah.muller.812@example.com,False
813,C000813,Piotr,Nilsson,Piotr Nilsson,Unknown,1978-03-28,2023-04-04,Corporate,13,piotr.nilsson.813@example.com,True
814,C000814,Emma,Lewandowski,Emma Lewandowski,Unknown,1979-07-11,2021-11-20,Small Business,35,emma.lewandowski.814@example.com,True
815,C000815,Piotr,Dubois,Piotr Dubois,F,1955-09-28,2022-06-26,Small Business,15,piotr.dubois.815@example.com,True
816,C000816,Marek,Brown,Marek Brown,Unknown,1984-03-20,2022-01-09,Corporate,15,marek.brown.816@example.com,False
817,C000817,Filip,Garcia,Filip Garcia,Unknown,1974-09-23,2023-03-11,Corporate,3,filip.garcia.817@example.com,False
818,C000818,Marek,Rossi,Marek Rossi,F,2000-07-02,2021-08-07,Small Business,14,marek.rossi.818@example.com,True
819,C000819,Jan,Klein,Jan Klein,M,2004-03-28,2022-10-31,VIP,15,jan.klein.819@example.com,False
820,C000820,Anna,Novak,Anna Novak,M,1980-06-14,2022-10-03,Corporate,11,anna.novak.820@example.com,True
821,C000821,Marco,Rossi,Marco Rossi,M,1999-04-23,2022-09-04,Consumer,34,marco.rossi.821@example.com,True
822,C000822,Marco,Jansen,Marco Jansen,Unknown,1996-03-19,2024-02-04,Consumer,4,marco.jansen.822@example.com,False
823,C000823,Emma,Wojcik,Emma Wojcik,M,2002-04-24,2020-03-24,Corporate,14,emma.wojcik.823@example.com,False
824,C000824,Eva,Dubois,Eva Dubois,M,1998-03-02,2023-09-23,Consumer,10,eva.dubois.824@example.com,True
825,C000825,Lucia,Nilsson,Lucia Nilsson,F,1982-03-21,2022-03-30,Consumer,33,lucia.nilsson.825@example.com,True
826,C000826,Marco,Martin,Marco Martin,Unknown,1993-03-21,2022-01-06,VIP,32,marco.martin.826@example.com,False
827,C000827,Kasia,Lewandowski,Kasia Lewandowski,M,1996-07-09,2022-09-22,Consumer,6,kasia.lewandowski.827@example.com,True
828,C000828,Marek,Brown,Marek Brown,Unknown,1997-09-08,2025-02-24,Consumer,8,marek.brown.828@example.com,False
829,C000829,Lena,Smith,Lena Smith,M,1979-08-21,2022-06-19,Corporate,7,lena.smith.829@example.com,True
830,C000830,Adam,Smith,Adam Smith,Unknown,1980-12-01,2024-01-06,Small Business,5,adam.smith.830@example.com,False
831,C000831,Julia,Lewandowski,Julia Lewandowski,F,1992-09-23,2020-05-27,VIP,5,julia.lewandowski.831@example.com,False
832,C000832,Filip,Martin,Filip Martin,F,1966-01-18,2022-07-06,Consumer,12,filip.martin.832@example.com,False
833,C000833,Marta,Novak,Marta Novak,M,1971-01-03,2024-06-28,Consumer,11,marta.novak.833@example.com,False
834,C000834,Anna,Muller,Anna Muller,Unknown,1974-01-17,2021-06-14,Consumer,28,anna.muller.834@example.com,True
835,C000835,Lucia,Novak,Lucia Novak,Unknown,1977-10-18,2021-09-30,Consumer,32,lucia.novak.835@example.com,False
836,C000836,Jan,Muller,Jan Muller,F,1964-05-28,2020-11-15,Corporate,16,jan.muller.836@example.com,True
837,C000837,Ola,Smith,Ola Smith,M,2001-10-14,2024-11-16,Consumer,23,ola.smith.837@example.com,False
838,C000838,Eva,Jansen,Eva Jansen,Unknown,1960-05-22,2021-08-12,Consumer,11,eva.jansen.838@example.com,False
839,C000839,Emma,Martin,Emma Martin,Unknown,1978-10-22,2023-01-20,Consumer,18,emma.martin.839@example.com,False
840,C000840,Tomas,Dubois,Tomas Dubois,F,1956-10-08,2023-04-20,Consumer,21,tomas.dubois.840@example.com,False
841,C000841,Marta,Garcia,Marta Garcia,F,1995-02-12,2022-08-07,Small Business,27,marta.garcia.841@example.com,True
842,C000842,Piotr,Dubois,Piotr Dubois,F,1969-07-04,2020-07-01,Consumer,1,piotr.dubois.842@example.com,False
843,C000843,Piotr,Novak,Piotr Novak,Unknown,1977-12-19,2021-02-26,Consumer,32,piotr.novak.843@example.com,True
844,C000844,Lukas,Garcia,Lukas Garcia,Unknown,2003-07-06,2024-01-06,Corporate,4,lukas.garcia.844@example.com,False
845,C000845,Lena,Smith,Lena Smith,Unknown,1971-01-22,2021-06-08,Consumer,31,lena.smith.845@example.com,True
846,C000846,Jan,Klein,Jan Klein,Unknown,2001-11-12,2021-06-01,Corporate,18,jan.klein.846@example.com,False
847,C000847,Kasia,Garcia,Kasia Garcia,Unknown,1984-09-10,2023-08-18,Small Business,12,kasia.garcia.847@example.com,False
848,C000848,Marco,Brown,Marco Brown,F,1960-05-14,2021-08-05,Corporate,15,marco.brown.848@example.com,True
849,C000849,Marta,Smith,Marta Smith,Unknown,1991-01-03,2021-07-09,Small Business,16,marta.smith.849@example.com,False
850,C000850,Tomas,Brown,Tomas Brown,Unknown,1987-12-05,2023-06-13,Corporate,1,tomas.brown.850@example.com,False
851,C000851,Piotr,Dubois,Piotr Dubois,Unknown,1955-10-07,2019-09-17,Consumer,35,piotr.dubois.851@example.com,False
852,C000852,Noah,Martin,Noah Martin,Unknown,1997-09-22,2020-07-13,Consumer,23,noah.martin.852@example.com,True
853,C000853,Noah,Smith,Noah Smith,M,1959-06-27,2024-07-05,VIP,34,noah.smith.853@example.com,False
854,C000854,Lukas,Garcia,Lukas Garcia,F,1962-06-22,2024-04-29,Consumer,25,lukas.garcia.854@example.com,False
855,C000855,Emma,Kowalski,Emma Kowalski,M,2002-11-19,2022-02-12,Small Business,17,emma.kowalski.855@example.com,False
856,C000856,Jan,Klein,Jan Klein,M,1984-10-28,2020-12-15,Consumer,33,jan.klein.856@example.com,False
